ID,original_ID,tweet,modified_tweet,sarcastic,rephrase,exp,sentiment_distance
,lingkling_80800,I love mandatory meetings #sarcastic,I love mandatory meetings,1,,exp1,0.53926706
,lingkling_80881,I love when people get tattoos based on ideas they loosely believe in at a young age.  #sarcasm,I love when people get tattoos based on ideas they loosely believe in at a young age.,1,,exp1,0.73341113
,lingkling_81050,I love not sleeping #sarcasm http://t.co/cPQaZHOiAQ,I love not sleeping,1,,exp1,0.54868245
,lingkling_81093,"Oh, I do love hearing the commentators excuse an AFL player's behaviour because 'he's a good bloke'. #sarcasm","Oh, I do love hearing the commentators excuse an AFL player's behaviour because 'he's a good bloke'.",1,,exp1,0.6302376
,lingkling_81107,"Nothing I love more on a Friday before a holiday than a dead battery, unanswered texts and an hour wait for roadside assistance. #sarcasm","Nothing I love more on a Friday before a holiday than a dead battery, unanswered texts and an hour wait for roadside assistance.",1,,exp1,0.3269644
,lingkling_81202,I love how you have to become an expert on medical codes and insurance policies in order to get a claim approved/processed. #sarcasm,I love how you have to become an expert on medical codes and insurance policies in order to get a claim approved/processed.,1,,exp1,0.534089
,lingkling_81371,I love that I live like a 70 year old at 22... #sarcasm,I love that I live like a 70 year old at 22...,1,,exp1,0.5428033
,lingkling_81402,oh I love 4 hour bus rides #sarcasm,oh I love 4 hour bus rides,1,,exp1,0.55193526
,lingkling_6025,I love it when my boys sleep in late #6am #sarcasm,I love it when my boys sleep in late,1,,exp1,0.41593677
,lingkling_6095,I love delayed flights. #sarcasm,I love delayed flights.,1,,exp1,0.79391897
,lingkling_6102,I love how you know how to be quiet in the morning when guests in your house are asleep. #sarcasm,I love how you know how to be quiet in the morning when guests in your house are asleep.,1,,exp1,0.5418909
,lingkling_6137,I love it when I get sassed and then I immediately get hostile of the sasser #sarcasm,I love it when I get sassed and then I immediately get hostile of the sasser,1,,exp1,0.78257424
,lingkling_6142,@SBNLukeThomas I love your #sarcasm,@user I love your sarcasm,1,,exp1,0.41129294
,lingkling_6150,I love waking up to puking #sarcasm,I love waking up to puking,1,,exp1,0.60591877
,lingkling_6286,I love it when people stop right in front of the revolving door. #sarcasm #forrealthough,I love it when people stop right in front of the revolving door.,1,,exp1,0.5893397
,lingkling_6317,I love getting woke up at 630 when I don't have to be at work for another 1.5 hours #sarcasm,I love getting woke up at 630 when I don't have to be at work for another 1.5 hours,1,,exp1,0.5097082
,lingkling_6396,I love how #gritty those #gritty #BatmanvSuperman pics are #gritty #sarcasm,I love how gritty those gritty BatmanvSuperman pics are,1,,exp1,0.5418093
,lingkling_6464,Oh how I love the attention from classless men who yell and stare at me longboarding from their vehicles #sarcasm #berespectful,Oh how I love the attention from classless men who yell and stare at me longboarding from their vehicles,1,,exp1,0.69749767
,lingkling_6575,I love being ignored! #sarcasm,I love being ignored!,1,,exp1,0.75722295
,lingkling_6958,@Maggie_2014 I love it when people from Union states defend that proud Southern heritage #sarcasm,@user I love it when people from Union states defend that proud Southern heritage,1,,exp1,0.23680325
,lingkling_6968,Nothing I love more than a 5k run on a Sunday night 😓😓😓 #sarcasm #itsnotevenfar,Nothing I love more than a 5k run on a Sunday night 😓😓😓,1,,exp1,0.2110007
,lingkling_7039,I love it when ppl feel it's ok to touch my hair. 😁 #sarcasm,I love it when ppl feel it's ok to touch my hair. 😁,1,,exp1,0.25337926
,lingkling_7057,WOW I LOVE TEAR IN MY HEART BY 5SOS #sarcasm 😂😂,WOW I LOVE TEAR IN MY HEART BY 5SOS 😂😂,1,,exp1,0.12970406
,lingkling_7227,i love being physically so awake and alive but mentally tired and drained.😊 #sarcasm,i love being physically so awake and alive but mentally tired and drained.😊,1,,exp1,0.47542402
,lingkling_7302,"Oh, how I love summer. #Sarcasm #NorthEastEqualsRain http://t.co/lDCtrTkxsd","Oh, how I love summer.",1,,exp1,0.30062556
,lingkling_7365,Oh how I love the weather in Florida... #notreally #sarcasm #fuckthesun #humidityisabitch… https://t.co/0EYMlE3jms,Oh how I love the weather in Florida...,1,,exp1,0.41725317
,lingkling_7368,How I love being at work by myself. #not #sarcasm,How I love being at work by myself.,1,,exp1,0.54673487
,lingkling_7406,wow I love warm wind #sarcasm,wow I love warm wind,1,,exp1,0.23065375
,lingkling_7591,I love when you send a model a paid message and they don't respond #sarcasm,I love when you send a model a paid message and they don't respond,1,,exp1,0.7719763
,lingkling_7612,@WWENetwork I love how I'm so far behind #sarcasm,@user I love how I'm so far behind,1,,exp1,0.8533254
,lingkling_7619,I love teachers who keep me the entire syllabus day. #sarcasm,I love teachers who keep me the entire syllabus day.,1,,exp1,0.35654598
,lingkling_7681,I love bio labs :-))))) #sarcasm,I love bio labs :-))))),1,,exp1,0.2784495
,lingkling_7803,I love the smell of #jackfruit in my car. #itisafamilything #sarcasm,I love the smell of jackfruit in my car.,1,,exp1,0.33632165
,lingkling_7944,I love getting questions with obvious answers from people who should know better but want to pass the buck to a someone else. #sarcasm,I love getting questions with obvious answers from people who should know better but want to pass the buck to a someone else.,1,,exp1,0.8306672
,lingkling_7986,"I love the game  ""is this a burp or more?"" when I catch a stomach virus. #wtf #sarcasm #bdaybug","I love the game ""is this a burp or more?"" when I catch a stomach virus.",1,,exp1,0.6180832
,lingkling_8027,I love trying to pay a bill but can't because the site is down for maintenance. #sarcasm,I love trying to pay a bill but can't because the site is down for maintenance.,1,,exp1,0.81288844
,lingkling_44110,I love this puppy! #cute #puppy #nola #dog #bff #golden #fit #fun #humor #love  https://t.co/PODJfDY59i,I love this puppy!,0,,exp1,0.06913191
,lingkling_44462,I love it! #humor  https://t.co/5m3I7LxtuN,I love it!,0,,exp1,0.10129448
,lingkling_46795,I would love to live here. #Peace #Serenity http://t.co/iVn17jKga3,I would love to live here.,0,,exp1,0.4564036
,lingkling_46989,"I love PEACE..!! ✌

#peace #peaceful #notWAR #notATTACK #happiness #happy #love #smile #girl… https://t.co/h5SHrAshrJ",I love PEACE..!! ✌,0,,exp1,0.0484897
,lingkling_47082,I LOVE RED THATS ALL.... :) #notintogangs #notbloods #just #one #of #my #favourite #colours #peace #bullsnation #bullsfan #YerrLerr,I LOVE RED THATS ALL.... :),0,,exp1,0.22072802
,lingkling_50660,"I love the mission we say in church every week. 

#ucc #goforth #peace #courage #holdfast #strengthen… https://t.co/G4Fx0dA1uX",I love the mission we say in church every week.,0,,exp1,0.32042688
,lingkling_50722,I #hate #drugs because I love you! 😘😘😘 #Why,I hate drugs because I love you! 😘😘😘,0,,exp1,0.9350326
,lingkling_52333,@realDonaldTrump I love your idea that #CNN should donate all their profits from the #GOPDebate to various #Veterans groups #Brilliant,@user I love your idea that CNN should donate all their profits from the GOPDebate to various Veterans groups,0,,exp1,0.59820837
,lingkling_55513,I'd love to see a Christian who has been criminalized IN THIS COUNTRY #GOPDebate,I'd love to see a Christian who has been criminalized IN THIS COUNTRY,0,,exp1,0.9419459
,lingkling_55515,I love politics #CNNDebate #GOPDebate,I love politics,0,,exp1,0.4301935
,lingkling_56308,"I love connecting with #teachers &amp; #students!

#AuthorSkype
#education http://t.co/zOOUx3js8c",I love connecting with teachers & students!,0,,exp1,0.14735082
,lingkling_58721,ugh yes I love the new iOS 9 font #late,ugh yes I love the new iOS 9 font,0,,exp1,0.15257749
,lingkling_59335,I love walking barefoot :-) #boho #hippie #Peace #barefoot #ILoveMyself #Freedom #Love #JahBless #African♥,I love walking barefoot :-),0,,exp1,0.23614666
,lingkling_5129,"I love Jim Carrey's graduation speech at MUM in 2014. 
http://t.co/KSxim6aWVM
#highered #phdchat #education #GraduationDay",I love Jim Carrey's graduation speech at MUM in 2014.,0,,exp1,0.42363477
12607.0,train_1710,Loving the representation from South Yorkshire 🥰🥰 #GodsOwn #England #ENG #bbcfootball #bbc,Loving the representation from South Yorkshire 🥰🥰,0,,exp2,0.1190841
4790.0,train_255,Hate this site [CHIRPBIRDICON],Hate this site,1,I love this site,exp2,0.064284794
11657.0,test_a_93,Loving the fact Carlton Cole knows longelos mum 🤣🤣🤣,Loving the fact Carlton Cole knows longelos mum 🤣🤣🤣,0,,exp2,0.5505888
3635.0,sign_10841,loving late night twittering immediately being thrown into online political conversation by people who entered my life by jokes,loving late night twittering immediately being thrown into online political conversation by people who entered my life by jokes,1,i really shouldn't tweet late at night cause my followers suck me into horrible political discussions,exp2,0.5533663
12455.0,train_2607,Hate people who moan about EVERY SINGLE THING possible 😴👊🏼,Hate people who moan about EVERY SINGLE THING possible 😴👊🏼,0,,exp2,0.12240356
14973.0,sign_2261,love it when the hawks choke,love it when the hawks choke,1,hate it when the hawks choke,exp2,0.5172046
15449.0,sign_5263,love to see and hear people wildly speculate about crashes on cable news,love to see and hear people wildly speculate about crashes on cable news,1,love to see and hear people wildly speculate about crashes on cable news,exp2,0.48724902
16512.0,train_364,Love a good cry 👌🏻,Love a good cry 👌🏻,1,"I would say ""I hate when someone makes me cry""",exp2,0.061953045
12115.0,sign_12,love how a lot of ppl quit clash for agar io,love how a lot of ppl quit clash for agar io,1,hate how a lot of ppl quit clash for agar,exp2,0.5416035
14440.0,sign_299,love random guys to share their tinder conquests with me,love random guys to share their tinder conquests with me,1,i hate when random guys share their tinder conquests with me,exp2,0.28504264
13926.0,sign_5416,love how me and my sister are exactly the same person,love how me and my sister are exactly the same person,1,love how me and my sister are exactly the same person,exp2,0.25264597
10187.0,sign_7017,love how fighters show immediate concern for their downed opponents instead of acting like fools,love how fighters show immediate concern for their downed opponents instead of acting like fools,1,fighters usually act like fools,exp2,0.40077758
12810.0,sign_6804,love managing to the save,love managing to the save,1,i hate not being able to manage my savings,exp2,0.07570802
1591.0,sign_10884,love that the refs r making their presence known,love that the refs r making their presence known,1,hate that the refs r not making their presence known,exp2,0.38383147
11746.0,sign_10867,love this feeling,love this feeling,1,hate this feeling,exp2,0.43110922
2670.0,sign_2615,love the spanish friars watching jos rizal film,love the spanish friars watching jos rizal film,1,hate the spanish friars watching jos rizal film,exp2,0.37008402
19862.0,sign_10886,love that i get to work 6 hours on my day off,love that i get to work 6 hours on my day off,1,hate that i have to work on my usual day off,exp2,0.115098
1331.0,sign_10917,love how someone just copies my tweets and deletes the source of the pics,love how someone just copies my tweets and deletes the source of the pics,1,hate how someone just copy my tweets and don't keep the source of the pics,exp2,0.6754543
9477.0,sign_10909,love it when the people you've carried now have the strength to climb over you and leave you behind to never look back,love it when the people you've carried now have the strength to climb over you and leave you behind to never look back,1,hate it when the people you've carried now have the strength to climb over you and leave you behind to never look back,exp2,0.036521405
15879.0,sign_10860,love those night flights to europe clt lhr,love those night flights to europe clt lhr,1,i don't like night flights to europe,exp2,0.42775872
10866.0,test_a_1120,love when my boss micromanaged me (:,love when my boss micromanaged me (:,1,,exp2,0.24780138
5484.0,sign_2257,love having my things stolen and returned broken to me,love having my things stolen and returned broken to me,1,hate having my things stolen and returned broken to me,exp2,0.7301037
7164.0,test_a_664,Love the overhead view in the cricket,Love the overhead view in the cricket,0,,exp2,0.28507072
19239.0,train_1572,Love that The Paris Hilton doc opens w a Jesus and Mary Chain song,Love that The Paris Hilton doc opens w a Jesus and Mary Chain song,0,,exp2,0.3674537
18902.0,test_a_428,Love it when someone with no mask chooses to sit next to me on the bus...😑,Love it when someone with no mask chooses to sit next to me on the bus...😑,1,,exp2,0.10344537
15741.0,test_a_1273,Love how politicians are exempt from social distancing and all other restrictions placed on the general public,Love how politicians are exempt from social distancing and all other restrictions placed on the general public,1,,exp2,0.56235415
18312.0,train_785,Love it when I forget to transfer my rent money over from my savings 🥴,Love it when I forget to transfer my rent money over from my savings 🥴,1,I really hate forgetting to transfer money for rent,exp2,0.48973975
7702.0,sign_4725,love the fact my friends aren't boring and actually come out,love the fact my friends aren't boring and actually come out,1,hate the fact my friends are boring and actually don't come out,exp2,0.08390508
18942.0,train_724,Love everything in my basket selling our before the sale was meant to start😒 @ZARA_Care @zara,Love everything in my basket selling our before the sale was meant to start😒 @user @user,1,"I hate everything in my basket selling out before the sale was meant to start""",exp2,0.04006083
18800.0,test_a_1323,Love it when you clearly make a restaurant aware of dietary conditions and they ignore it 🥲,Love it when you clearly make a restaurant aware of dietary conditions and they ignore it 🥲,1,,exp2,0.837098
3381.0,train_446,Love that someone broke into my car this morning,Love that someone broke into my car this morning,1,"I could say ""I hate that someone broke into my car this morning.""",exp2,0.6781319
3287.0,train_555,Love it when someone buys a £175 coffee machine in Paris with my debit card 😕,Love it when someone buys a £175 coffee machine in Paris with my debit card 😕,1,Gutted that someone has used my card to buy a £175 coffee machine.,exp2,0.068197645
18270.0,train_1283,Love how Kingston just ripped the buckle pad off #AEWAllOut,Love how Kingston just ripped the buckle pad off,0,,exp2,0.5173894
4838.0,train_475,love waking up in a panic 🥴🥴,love waking up in a panic 🥴🥴,1,I do not like waking up in a panic,exp2,0.35727692
5350.0,test_a_1175,love it when R gives me the 500th error code of the day,love it when R gives me the 500th error code of the day,1,,exp2,0.6677062
6442.0,test_a_576,"Love a good cat story, especially a Co-op cat... 💙😻💙","Love a good cat story, especially a Co-op cat... 💙😻💙",0,,exp2,0.07257919
15987.0,test_a_581,Love it when I get disturbed three times in the bath to be asked where things in the house are!!,Love it when I get disturbed three times in the bath to be asked where things in the house are!!,1,,exp2,0.64966965
16903.0,test_a_561,Love it when the milk is out of date when you buy it,Love it when the milk is out of date when you buy it,1,,exp2,0.67068255
5265.0,train_90,love getting assignments at 6:25pm on a Friday!!,love getting assignments at 6:25pm on a Friday!!,1,Please do not give me an assignment right before I clock out because now I have to work overtime,exp2,0.57127535
,lingkling_60802,Love this HD web broadcast of an important Pan Am sports finale. #sarcasm,Love this HD web broadcast of an important Pan Am sports finale.,1,,exp2,0.246478
,lingkling_60939,Loving the @BBCSport coverage of #TheOpen  #Sarcasm,Loving the @user coverage of TheOpen,1,,exp2,0.47629085
,lingkling_61103,Love doing everything for a graduation party that's not even mine!!!! #BestSummerEver #sarcasm,Love doing everything for a graduation party that's not even mine!!!!,1,,exp2,0.57215863
,lingkling_61841,love being woken up to the sound of my yard being deforested #sarcasm #imissmytrees,love being woken up to the sound of my yard being deforested,1,,exp2,0.40898982
,lingkling_61864,Loving this sweet smell of cigarette of my invoices #not #sarcasm,Loving this sweet smell of cigarette of my invoices,1,,exp2,0.3202123
,lingkling_61988,Love being sick 😷 ✌🏼️ #sarcasm,Love being sick 😷 ✌🏼️,1,,exp2,0.2557695
,lingkling_62219,Love morning traffic in tenby #sarcasm,Love morning traffic in tenby,1,,exp2,0.5199716
,lingkling_62272,Love doing quarterly VAT. #sarcasm #fuqvat,Love doing quarterly VAT.,1,,exp2,0.35413787
,lingkling_62478,Love being sarcastic 👌🏼 #Always #Sarcastic #ImmaBitch https://t.co/QzZntOFsdc,Love being sarcastic 👌🏼,1,,exp2,0.25269935
,lingkling_62906,"Love summer touring, all shorts and bbqs! ! #sarcasm 😐🌊 https://t.co/4DauaQ6ceN","Love summer touring, all shorts and bbqs! ! 😐🌊",1,,exp2,0.45852947
,lingkling_63137,Love those Final Fantasy-like cut scenes in Lego Jurassic World. #sarcasm,Love those Final Fantasy-like cut scenes in Lego Jurassic World.,1,,exp2,0.13156407
,lingkling_63386,Love when apps take forever to load for no reason whatsoever #thebest #sarcasm,Love when apps take forever to load for no reason whatsoever,1,,exp2,0.74348927
,lingkling_63420,Love being alone on a Saturday night #sarcasm,Love being alone on a Saturday night,1,,exp2,0.65607816
,lingkling_63497,"Loving my Lenovo laptop right now 
#notmuchatall #sarcasm",Loving my Lenovo laptop right now,1,,exp2,0.32742703
,lingkling_63544,Love having blisters at the bottom of my feet 😒 #sarcasm,Love having blisters at the bottom of my feet 😒,1,,exp2,0.07569586
,lingkling_63928,Love this #sarcasm #savioistakingovertheworld https://t.co/apEBwUH2ui,Love this,1,,exp2,0.28581804
,lingkling_64250,Love it when people text me back #sarcasm,Love it when people text me back,1,,exp2,0.1441869
,lingkling_64590,Love the feeling of being used... #Sarcasm,Love the feeling of being used...,1,,exp2,0.5136219
,lingkling_64642,Love mood swings ☺️☺️☺️ #sarcasm,Love mood swings ☺️☺️☺️,1,,exp2,0.21542938
,lingkling_64661,Love planning my night around someone else. #sarcasm,Love planning my night around someone else.,1,,exp2,0.5179582
,lingkling_64883,Love going to websites and Facebook pages to find they have not been updated for months or years! #sarcasm,Love going to websites and Facebook pages to find they have not been updated for months or years!,1,,exp2,0.68766534
,lingkling_65447,Love my job! #sarcasm #Plumbing #DoItForTheBand http://t.co/W9fmUg0i7i,Love my job!,1,,exp2,0.0774707
,lingkling_66093,Love feeling crazy and insecure... #sarcasm #getittogether #girlproblems,Love feeling crazy and insecure...,1,,exp2,0.7101828
,lingkling_66094,Love it when they change the destination in the middle of the ride. @MBTA #GreenLine #sarcasm #justincaseyoucouldnttell,Love it when they change the destination in the middle of the ride. @user,1,,exp2,0.7296046
,lingkling_66163,Love it when my PS3 freezes in the middle of a game #sarcasm #gamerproblems,Love it when my PS3 freezes in the middle of a game,1,,exp2,0.6612255
,lingkling_66359,Love how supportive my friends are #sarcasm 😊😊😊😊😊😊😊😊😊,Love how supportive my friends are 😊😊😊😊😊😊😊😊😊,1,,exp2,0.083388515
,lingkling_66602,Love not having any of my civilian clothes down here. #sarcasm #InNeedOfMyStuff,Love not having any of my civilian clothes down here.,1,,exp2,0.633749
,lingkling_66893,Love being in a bad mood😊😊😊😊😊😊😊😊😊😊😊😊😊 #sarcasm,Love being in a bad mood😊😊😊😊😊😊😊😊😊😊😊😊😊,1,,exp2,0.48764306
,lingkling_66916,Love feeling like this 👍👌 #sarcasm,Love feeling like this 👍👌,1,,exp2,0.07561358
,lingkling_67074,LOVE how school districts are threatening cutbacks b/c of tax cap but never cut back dozens of admins who make $100K+ #Sarcasm #schools,LOVE how school districts are threatening cutbacks b/c of tax cap but never cut back dozens of admins who make $100K+,1,,exp2,0.6054513
,lingkling_67112,Love it when I can't find my @nikegolf #method putter that I changed out 4a week... #sarcasm #Backshopkids @generalgrieve @McBainJason,Love it when I can't find my @user method putter that I changed out 4a week... @user @user,1,,exp2,0.92867804
,lingkling_67456,"Love a good Facebook friend clearout, well done to those who survived #sarcasm #facebook","Love a good Facebook friend clearout, well done to those who survived",1,,exp2,0.24564333
,lingkling_67459,Love being delayed @easyJet #dutyfree #firstworldproblems #sarcasm http://t.co/idydmy9RLh,Love being delayed @user,1,,exp2,0.93886006
,lingkling_67809,Love when u land and ur gate is still occupied. #sarcasm #delta #wanttogohome #welcometoNY,Love when u land and ur gate is still occupied.,1,,exp2,0.53295726
,lingkling_68038,Love it when people rush through their presentation / webinar. #sarcasm #slowdown,Love it when people rush through their presentation / webinar.,1,,exp2,0.5129158
,lingkling_68266,love hearing other people's music on the bus!!! #sarcasm #turnitdown #HaveFunBeingDeff 👋,love hearing other people's music on the bus!!! turnitdown HaveFunBeingDeff 👋,1,,exp2,0.24682073
,lingkling_68606,Loved being called a consumer and not a citizen @pmharper #sarcasm,Loved being called a consumer and not a citizen @user,1,,exp2,0.9795459
,lingkling_68792,LOVE the diversity! #GOPDebate #Sarcasm,LOVE the diversity!,1,,exp2,0.11210372
,lingkling_68903,Love it when people leave me links trying to help me understand why feminism is bad &amp; that men are the only victims of sexism... #sarcasm,Love it when people leave me links trying to help me understand why feminism is bad & that men are the only victims of sexism...,1,,exp2,0.7662171
,lingkling_69744,Love a firmware update on a NAS. #Sarcastic,Love a firmware update on a NAS.,1,,exp2,0.39621913
,lingkling_70056,looovve getting raw chicken nuggets from farmer boys 😍 #sarcasm #actuallydisgusting,looovve getting raw chicken nuggets from farmer boys 😍,1,,exp2,0.22404897
,lingkling_70172,"Love going on break from work only an hour and a half into work, leaving me with 6 and a half more hours to go. #sarcasm","Love going on break from work only an hour and a half into work, leaving me with 6 and a half more hours to go.",1,,exp2,0.30778006
,lingkling_70303,love how people talk without knowing shit about some things #sarcasm,love how people talk without knowing shit about some things,1,,exp2,0.6494478
,lingkling_70634,Love it when someone on the bus decides to provide music for everyone.... #sarcastic  #buslife,Love it when someone on the bus decides to provide music for everyone....,1,,exp2,0.23519269
,lingkling_70700,@joshuahoggard loves road trips with me 🎶🎶 #sarcasm https://t.co/z8RnYWjmCb,@user loves road trips with me 🎶🎶,1,,exp2,0.186868
,lingkling_71147,Love those moments when someone looks at you and realizes you are brainy. #shocker #sarcasm,Love those moments when someone looks at you and realizes you are brainy.,1,,exp2,0.1096111
,lingkling_71393,@Wilnerness590 @Tom_Acorn #sarcasm love it,@user @user love it,1,,exp2,0.31475025
,lingkling_71814,Love tbat pic so bad :) #sarcasm,Love tbat pic so bad :),1,,exp2,0.81849015
,lingkling_71872,Love it when men float up in my mentions to tell me things I've personally experienced don't happen 😑 #sarcasm #fuckoff,Love it when men float up in my mentions to tell me things I've personally experienced don't happen 😑,1,,exp2,0.06724164
,lingkling_71960,Loving our #BritishWeather #Summer #Sarcasm http://t.co/DRLSl55kPH,Loving our British weather,1,,exp2,0.50308764
,lingkling_72060,Love that #BattleFeel when the @EA_Battlefield just quits and takes you cm ack to the @Xbox home screen #sarcasm,Love that BattleFeel when the @user just quits and takes you cm ack to the @user home screen,1,,exp2,0.5017434
,lingkling_72282,Love a 5.20am wake up on a Saturday #sarcasm,Love a 5.20am wake up on a Saturday,1,,exp2,0.42335835
,lingkling_72917,Love that a fourth string QB in the preseason gets som much press! #sarcasm #Tebow,Love that a fourth string QB in the preseason gets som much press!,1,,exp2,0.38479713
,lingkling_73417,Love when people just sits down and looks at me. #sarcasm,Love when people just sits down and looks at me.,1,,exp2,0.46362066
,lingkling_73530,Love my phone being dry af #sarcasm,Love my phone being dry af,1,,exp2,0.6400816
,lingkling_73578,Love the smell of cigarettes in the morning #sarcasm,Love the smell of cigarettes in the morning,1,,exp2,0.4837548
,lingkling_73767,Love hearing people who are given everything they want on a silver platter complain about their lives 24/7 #sarcasm,Love hearing people who are given everything they want on a silver platter complain about their lives 24/7,1,,exp2,0.72264856
,lingkling_73963,love when metasequoia crashes in the middle of me actually figuring out what's wrong with the rig #sarcasm,love when metasequoia crashes in the middle of me actually figuring out what's wrong with the rig,1,,exp2,0.6760106
,lingkling_73977,Love being at work at 5am 😄 #sarcasm,Love being at work at 5am 😄,1,,exp2,0.22872108
,lingkling_74195,Love when I feel like vomiting and have to leave work early... #sarcasm,Love when I feel like vomiting and have to leave work early...,1,,exp2,0.6853107
,lingkling_74234,Love that communication 👏 #sarcasm,Love that communication 👏,1,,exp2,0.104972914
,lingkling_74721,Love that I'm scheduled 35 hours the first week of college #sarcasm 😑😑😑😑,Love that I'm scheduled 35 hours the first week of college 😑😑😑😑,1,,exp2,0.06885405
,lingkling_74734,Loooooove when people ignore my texts 😒 #sarcastic,Loooooove when people ignore my texts 😒,1,,exp2,0.23661344
,lingkling_75000,Love it when the questions after a tech talk turn into a personal counseling session #MesosCon #sarcasm,Love it when the questions after a tech talk turn into a personal counseling session,1,,exp2,0.4215002
,lingkling_76049,Love their excuse when determining who they want to evict/nominate #BB17 #sarcasm  https://t.co/3JLbjz4bnM,Love their excuse when determining who they want to evict/nominate,1,,exp2,0.57135236
,lingkling_76055,LOVED being rocked to sleep by my neighbors bass permeating the entire building. #sarcasm,LOVED being rocked to sleep by my neighbors bass permeating the entire building.,1,,exp2,0.5879595
,lingkling_76217,Love seeing someone I really dislike when I am almost at the end of my run #sweaty #lookshit #sarcasm #,Love seeing someone I really dislike when I am almost at the end of my run,1,,exp2,0.730632
,lingkling_76675,Love those solicitation emails from random people/companies trying to get added to my LibGuides! #sarcasm #librarianproblems,Love those solicitation emails from random people/companies trying to get added to my LibGuides!,1,,exp2,0.5094518
,lingkling_76757,"loved today's @SNSwithJKJ. sounds like being pregnant, giving birth, and raising a child is easy, cheap &amp; stress free.

#sarcasm 😏","loved today's @user sounds like being pregnant, giving birth, and raising a child is easy, cheap & stress free. 😏",1,,exp2,0.062937625
,lingkling_76786,Loving the quality of the roads here in Pennsylvania ... #BumpBump #Sarcasm,Loving the quality of the roads here in Pennsylvania ...,1,,exp2,0.78599954
,lingkling_77002,Love love love being emotional. #sarcasm,Love love love being emotional.,1,,exp2,0.60527796
,lingkling_77017,"@SC_Author love how minorities are meant to ""gracefully"" deal with literally everything in a ""calm"" fashion #sarcasm","@user love how minorities are meant to ""gracefully"" deal with literally everything in a ""calm"" fashion",1,,exp2,0.4013988
,lingkling_77148,Loving the crew jackhammering the sidewalk right outside our office window this morning. #sarcasm,Loving the crew jackhammering the sidewalk right outside our office window this morning.,1,,exp2,0.7531126
,lingkling_77328,Love how after Mrs.Rempel was asked to have the decency to show respect for the candidates she promptly disregarded it #pnpcbc #sarcasm,Love how after Mrs.Rempel was asked to have the decency to show respect for the candidates she promptly disregarded it,1,,exp2,0.64637697
,lingkling_77347,Love bad moods that get taken out on me 😅 #sarcasm,Love bad moods that get taken out on me 😅,1,,exp2,0.7345453
,lingkling_77365,Love when my boss ignores me #not #sarcasm,Love when my boss ignores me,1,,exp2,0.6217219
,lingkling_77399,Love that #WomensEqualityDay is getting less attention than #NationalDogDay #sarcasm #Trump2016,Love that WomensEqualityDay is getting less attention than,1,,exp2,0.6452453
,lingkling_77647,Love waking up to the dulcet tones of my neighbour screaming at her kids #sarcasm,Love waking up to the dulcet tones of my neighbour screaming at her kids,1,,exp2,0.48652273
,lingkling_77726,Love bikers that light their cigarettes before they bike away. #sarcasm,Love bikers that light their cigarettes before they bike away.,1,,exp2,0.4252956
,lingkling_77988,Love it when memes have typos or bad grammar. #sarcasm #messagenegated,Love it when memes have typos or bad grammar.,1,,exp2,0.7609782
,lingkling_78085,Love that campfire smell in the air when there's no campfires burning #yycsmoke #sarcasm,Love that campfire smell in the air when there's no campfires burning,1,,exp2,0.47317314
,lingkling_78164,Loving how #yr crafted a compelling drama around the trials of a bi-polar woman dealing w mental illness while pregnant. #sarcasm,Loving how yr crafted a compelling drama around the trials of a bi-polar woman dealing w mental illness while pregnant.,1,,exp2,0.46701813
,lingkling_78389,Love busting my ass so the incoming shift can stand around and do nothing #sarcasm #workingstiff #thegrind,Love busting my ass so the incoming shift can stand around and do nothing,1,,exp2,0.5796435
,lingkling_78445,Love when @MLS app doesn't save my notifications. @MLSsupport #sarcasm http://t.co/GMxdUpLo1H,Love when @user app doesn't save my notifications. @user,1,,exp2,0.97766024
,lingkling_78764,Love it when @himynameisteph ignores my text messages when I'm having a crisis... #Sarcasm -_-,Love it when @user ignores my text messages when I'm having a crisis... -_-,1,,exp2,0.74810207
,lingkling_79391,Love how quickly @SkyBet payout #Sarcasm #45minsandcounting,Love how quickly @user payout,1,,exp2,0.2849064
,lingkling_79792,*love* when someone calls my house asking for my ex. #sarcasm #HeHasntHadThisNumberIn6Years,*love* when someone calls my house asking for my ex.,1,,exp2,0.5959212
,lingkling_79831,Love those people who dig around for tweets people post after a frustrating loss and decide to retweet them 2 months later. #sarcasm,Love those people who dig around for tweets people post after a frustrating loss and decide to retweet them 2 months later.,1,,exp2,0.7024286
,lingkling_80149,Love how much time me &amp; my boyfriend spend together.  #sarcasm 😒,Love how much time me & my boyfriend spend together. 😒,1,,exp2,0.07584551
,lingkling_80287,Love when I get random weather updates from friends. #sarcasm http://t.co/z2295HlHUS,Love when I get random weather updates from friends.,1,,exp2,0.48103583
,lingkling_80778,Love when your so tired it looks like you have two black eyes 👌 #Sarcasm,Love when your so tired it looks like you have two black eyes 👌,1,,exp2,0.59181327
,lingkling_81134,Love the white guys 😊 #sarcasm #ihateyall,Love the white guys 😊,1,,exp2,0.22847262
,lingkling_81169,@linda_her @cheyenn10316666 love how you're comparing gays to Nazis. #Sarcasm,@user @user love how you're comparing gays to Nazis.,1,,exp2,0.8169659
,lingkling_81339,Love how my phones says twitter stopped working each time I exit the app #sarcasm,Love how my phones says twitter stopped working each time I exit the app,1,,exp2,0.5683025
